id_poligono;id_distrito;nombre_distrito;provincia;id_seccion;nombre_seccion;localidad;score_promedio;q_geo;indice_geo;q_estimada;q_personaspriorizadas;indice_hogares;hogares_estimados;observado;shape_texto
94;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";33.41224295072634;7283;0.8211;8869.8088;665;2.01004;4412.756992004114;0;"POLYGON((-37.979278 -57.598529,-37.991083 -57.608185,-37.985604 -57.615395,-37.981477 -57.612047,-37.979481 -57.616124,-37.976674 -57.613678,-37.976437 -57.611532,-37.973967 -57.6087,-37.979278 -57.598529))"
95;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";39.09331822519077;4288;0.8211;5222.2628;1368;2.01004;2598.0917179338044;0;"POLYGON((-37.979248 -57.598422,-37.985218 -57.586856,-37.989886 -57.59059,-37.983916 -57.602134,-37.979248 -57.598422))"
96;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";38.168041968162065;7045;0.8211;8579.9537;1848;2.01004;4268.55320728657;0;"POLYGON((-37.999068 -57.59752,-37.996413 -57.601147,-37.995365 -57.602541,-37.991137 -57.608056,-37.984051 -57.602327,-37.984085 -57.602026,-37.986436 -57.59752,-37.987061 -57.596297,-37.989886 -57.590718,-37.999068 -57.59752))"
97;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";35.44615789473682;386;0.8211;470.1011;64;2.01004;233.8767264740743;1;"POLYGON((-38.101564 -57.596984,-38.111627 -57.583723,-38.117367 -57.592177,-38.107777 -57.604709,-38.101564 -57.596984))"
98;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";24.80794169611307;2321;0.8211;2826.6959;132;2.01004;1406.289850122186;0;"POLYGON((-37.986382 -57.634492,-37.991421 -57.62754,-37.996325 -57.634063,-37.991117 -57.6405,-37.986382 -57.634492))"
99;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";25.49494555167443;5050;0.8211;6150.2862;302;2.01004;3059.7861883319456;0;"POLYGON((-37.991219 -57.627025,-37.998219 -57.616897,-38.003901 -57.623506,-37.996528 -57.634106,-37.991219 -57.627025))"
100;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";24.620585706609354;1917;0.8211;2334.6730;110;2.01004;1161.5069550556104;0;"POLYGON((-37.999843 -57.618356,-38.006876 -57.608914,-38.008499 -57.612305,-38.009176 -57.615008,-38.009514 -57.617497,-38.003934 -57.623377,-37.999843 -57.618356))"
101;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";24.503081918081918;2060;0.8211;2508.8296;112;2.01004;1248.1504055373855;0;"POLYGON((-37.985841 -57.615523,-37.991252 -57.608185,-37.996697 -57.614923,-37.99132 -57.622175,-37.990069 -57.620759,-37.987633 -57.624063,-37.986754 -57.623034,-37.988614 -57.620502,-37.987802 -57.619042,-37.985841 -57.615523))"
102;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";25.82035467320987;4631;0.8211;5639.9951;295;2.01004;2805.914819438617;0;"POLYGON((-37.991421 -57.608099,-37.999234 -57.597756,-38.002379 -57.600975,-38.00664 -57.6087,-37.99964 -57.618227,-37.991421 -57.608099))"
103;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";41.5772066115703;4393;0.8211;5350.1401;2114;2.01004;2661.7110347210732;0;"POLYGON((-38.046936 -57.55497,-38.053965 -57.546945,-38.055519 -57.547116,-38.05677 -57.54643,-38.058628 -57.544799,-38.060419 -57.544627,-38.063832 -57.546301,-38.05241 -57.561407,-38.046936 -57.55497))"
104;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";41.553759782238856;3052;0.8211;3716.9650;1464;2.01004;1849.201474611572;0;"POLYGON((-38.06052 -57.550979,-38.064237 -57.546387,-38.071028 -57.547202,-38.074947 -57.552137,-38.068494 -57.560763,-38.06052 -57.550979))"
105;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";41.051193181818135;1107;0.8211;1348.1915;538;2.01004;670.7293684124578;0;"POLYGON((-38.071265 -57.547073,-38.076332 -57.544456,-38.079677 -57.541237,-38.081906 -57.538362,-38.084474 -57.540293,-38.077447 -57.549691,-38.075082 -57.551837,-38.072988 -57.54952,-38.071265 -57.547073))"
106;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";39.50623883928569;932;0.8211;1135.0627;329;2.01004;564.6971737671756;0;"POLYGON((-38.077785 -57.54952,-38.084541 -57.540421,-38.085386 -57.541194,-38.088426 -57.543082,-38.091161 -57.545571,-38.093931 -57.548189,-38.077785 -57.54952))"
107;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";33.49;610;0.8211;742.9059;84;2.01004;369.5979356201151;0;"POLYGON((-38.101496 -57.596769,-38.09795 -57.592478,-38.109398 -57.577372,-38.111424 -57.583551,-38.101496 -57.596769))"
108;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";33.281842105263145;553;0.8211;673.4868;69;2.01004;335.06173507835535;0;"POLYGON((-38.109229 -57.577243,-38.09795 -57.592134,-38.097342 -57.585869,-38.096599 -57.58162,-38.10001 -57.576642,-38.106899 -57.573166,-38.109229 -57.577243))"
109;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";37.47605922551252;457;0.8211;556.5705;117;2.01004;276.8955025873372;0;"POLYGON((-38.106561 -57.572908,-38.105987 -57.573423,-38.100078 -57.576256,-38.096599 -57.581234,-38.097004 -57.576427,-38.098186 -57.574282,-38.096768 -57.568231,-38.09383 -57.563381,-38.09947 -57.557888,-38.10332 -57.564325,-38.106561 -57.572908))"
110;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";39.11544061302681;275;0.8211;334.9166;94;2.01004;166.62202015630342;1;"POLYGON((-38.099335 -57.557502,-38.098592 -57.558532,-38.093695 -57.56321,-38.091432 -57.559862,-38.092985 -57.54879,-38.093931 -57.548404,-38.099335 -57.557502))"
111;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";29.83832258064516;160;0.8211;194.8606;3;2.01004;96.94372081803198;1;"POLYGON((-38.09741 -57.587671,-38.090857 -57.597413,-38.084879 -57.590332,-38.086635 -57.587886,-38.086737 -57.586942,-38.088594 -57.585654,-38.089337 -57.583337,-38.090756 -57.583508,-38.092681 -57.580934,-38.0941 -57.5769,-38.096768 -57.576513,-38.096363 -57.581491,-38.09741 -57.587671))"
112;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";37.32662835249042;273;0.8211;332.4808;48;2.01004;165.4102236463019;1;"POLYGON((-38.091398 -57.560205,-38.093728 -57.563639,-38.096633 -57.568274,-38.098051 -57.574239,-38.096802 -57.576385,-38.093998 -57.576728,-38.09258 -57.580891,-38.090689 -57.583208,-38.088189 -57.581062,-38.089169 -57.574539,-38.091398 -57.560205))"
113;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";37.669153039832196;2488;0.8211;3030.0816;605;2.01004;1507.474858726467;0;"POLYGON((-38.090486 -57.565098,-38.082886 -57.556129,-38.078258 -57.562394,-38.075758 -57.559218,-38.072684 -57.555699,-38.075184 -57.552223,-38.077785 -57.549777,-38.092749 -57.548575,-38.091364 -57.560034,-38.090486 -57.565098))"
114;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";37.427777777777784;36;0.8211;43.8436;13;2.01004;21.81233718400745;1;"POLYGON((-38.078393 -57.562437,-38.082953 -57.556343,-38.090351 -57.565355,-38.088898 -57.575097,-38.078393 -57.562437))"
115;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";39.15375000000001;26;0.8211;31.6648;9;2.01004;15.753354632507321;1;"POLYGON((-38.075522 -57.565999,-38.078123 -57.562394,-38.088932 -57.575397,-38.087986 -57.581234,-38.075522 -57.565999))"
116;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";37.18868874172186;783;0.8211;953.5988;142;2.01004;474.41833375489824;0;"POLYGON((-38.06471 -57.565999,-38.072549 -57.555699,-38.077886 -57.56248,-38.074035 -57.568102,-38.079784 -57.574925,-38.075859 -57.579603,-38.06471 -57.565999))"
117;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";38.9439832285115;1965;0.8211;2393.1312;417;2.01004;1190.5900713011195;0;"POLYGON((-38.060554 -57.571278,-38.064575 -57.565999,-38.072718 -57.576127,-38.068663 -57.581749,-38.063156 -57.575097,-38.061737 -57.575355,-38.059743 -57.572393,-38.060554 -57.571278))"
118;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";40.51974573125456;5528;0.8211;6732.4321;2332;2.01004;3349.4055542770348;0;"POLYGON((-38.052546 -57.561407,-38.060453 -57.550936,-38.068258 -57.560678,-38.060453 -57.571106,-38.052546 -57.561407))"
119;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";38.352454907161835;7784;0.8211;9479.9659;2001;2.01004;4716.312017816957;0;"POLYGON((-38.052275 -57.561579,-38.053086 -57.562137,-38.055992 -57.56587,-38.060284 -57.571321,-38.053053 -57.581577,-38.050788 -57.57411,-38.049166 -57.565613,-38.052275 -57.561579))"
121;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";39.80183931979876;5960;0.8211;7258.5556;2305;2.01004;3611.1536004866166;0;"POLYGON((-38.039264 -57.565227,-38.046834 -57.555013,-38.052106 -57.561407,-38.044604 -57.57175,-38.039264 -57.565227))"
123;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";41.3727750646365;7145;0.8211;8701.7416;3651;2.01004;4329.143032798089;0;"POLYGON((-38.018981 -57.571621,-38.023714 -57.565184,-38.031624 -57.57514,-38.023815 -57.58574,-38.023308 -57.584109,-38.018981 -57.571621))"
124;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";40.04366263345197;7190;0.8211;8756.5461;2847;2.01004;4356.408454278347;0;"POLYGON((-37.999572 -57.597628,-38.007282 -57.586985,-38.01516 -57.596898,-38.006673 -57.608356,-38.002142 -57.600203,-38.000688 -57.598958,-37.999572 -57.597628))"
125;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";39.84004587155971;4918;0.8211;5989.5262;1936;2.01004;2979.807618656422;0;"POLYGON((-38.015296 -57.596641,-38.014755 -57.596211,-38.007417 -57.586856,-38.018846 -57.571836,-38.023613 -57.585697,-38.015296 -57.596641))"
127;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";27.266962305986695;1867;0.8211;2273.7791;94;2.01004;1131.2120423000997;0;"POLYGON((-38.017392 -57.619557,-38.02794 -57.632389,-38.025979 -57.634706,-38.02652 -57.635436,-38.025134 -57.637625,-38.016073 -57.626724,-38.017392 -57.619557))"
128;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";27.83976331360948;532;0.8211;647.9113;42;2.01004;322.3378717211006;0;"POLYGON((-38.006775 -57.608442,-38.007519 -57.607498,-38.017358 -57.619472,-38.016378 -57.624235,-38.010427 -57.625136,-38.009818 -57.617497,-38.008838 -57.612777,-38.006775 -57.608442))"
129;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";38.453693181818196;3256;0.8211;3965.4123;852;2.01004;1972.8047186551098;0;"POLYGON((-38.020638 -57.603679,-38.012861 -57.613764,-38.007586 -57.607284,-38.009243 -57.605181,-38.015127 -57.596984,-38.020638 -57.603679))"
130;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";38.24919009051924;2156;0.8211;2625.7460;576;2.01004;1306.3166380284038;0;"POLYGON((-38.027196 -57.594752,-38.020739 -57.603464,-38.015735 -57.597499,-38.015499 -57.596726,-38.022058 -57.5881,-38.027196 -57.594752))"
131;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";40.46938544321723;3607;0.8211;4392.8876;1703;2.01004;2185.4750062004264;0;"POLYGON((-38.032672 -57.587714,-38.027331 -57.594709,-38.022193 -57.587843,-38.023815 -57.585912,-38.027365 -57.581191,-38.032672 -57.587714))"
132;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";40.451100379441066;2980;0.8211;3629.2778;1261;2.01004;1805.5768002430598;0;"POLYGON((-38.027433 -57.581062,-38.031996 -57.57514,-38.037337 -57.581534,-38.032808 -57.587543,-38.027433 -57.581062))"
133;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";39.93834873583269;5876;0.8211;7156.2538;2269;2.01004;3560.2581470571004;0;"POLYGON((-38.032131 -57.574968,-38.039128 -57.565441,-38.044367 -57.571921,-38.037438 -57.58132,-38.032131 -57.574968))"
134;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";39.22142491635516;5268;0.8211;6415.7837;1564;2.01004;3191.8720079469867;0;"POLYGON((-38.049031 -57.565913,-38.050721 -57.574282,-38.052917 -57.581577,-38.051532 -57.58338,-38.043421 -57.573466,-38.044131 -57.572522,-38.049031 -57.565913))"
135;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";36.18340791738383;589;0.8211;717.3304;58;2.01004;356.8740722628603;0;"POLYGON((-38.051599 -57.583466,-38.059676 -57.572608,-38.060723 -57.574239,-38.058527 -57.576942,-38.058459 -57.584195,-38.061568 -57.586341,-38.060858 -57.589645,-38.065285 -57.595096,-38.06346 -57.597713,-38.051599 -57.583466))"
136;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";37.695148514851496;210;0.8211;255.7545;33;2.01004;127.23863357404011;1;"POLYGON((-38.051363 -57.583551,-38.051701 -57.585568,-38.051937 -57.58853,-38.05241 -57.591062,-38.05339 -57.592692,-38.056398 -57.593637,-38.051633 -57.600288,-38.044806 -57.592177,-38.051363 -57.583551))"
139;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";38.23044791070403;7242;0.8211;8819.8758;1705;2.01004;4387.915163544357;0;"POLYGON((-38.020671 -57.603679,-38.026216 -57.610416,-38.024255 -57.612906,-38.026655 -57.615995,-38.021077 -57.623849,-38.017189 -57.619257,-38.017595 -57.616339,-38.01489 -57.614322,-38.0156 -57.612433,-38.014991 -57.611275,-38.020671 -57.603679))"
140;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";38.056962395856786;4574;0.8211;5570.5761;1053;2.01004;2771.3786188968575;0;"POLYGON((-38.026317 -57.610202,-38.020773 -57.603507,-38.024796 -57.598314,-38.027128 -57.601748,-38.02865 -57.599301,-38.033991 -57.606854,-38.032706 -57.608399,-38.030238 -57.605309,-38.026317 -57.610202))"
141;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";39.63465456155885;4616;0.8211;5621.7270;1726;2.01004;2796.8263456118643;0;"POLYGON((-38.027298 -57.594881,-38.029768 -57.591684,-38.032574 -57.58795,-38.032642 -57.587821,-38.035853 -57.591984,-38.042985 -57.59501,-38.039757 -57.599773,-38.038946 -57.598786,-38.037442 -57.601297,-38.03663 -57.599988,-38.035397 -57.601833,-38.034095 -57.599988,-38.031793 -57.60325,-38.028853 -57.599044,-38.02963 -57.598057,-38.027298 -57.594881))"
142;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";28.797250000000016;1183;0.8211;1440.7502;76;2.01004;716.7776358009733;0;"POLYGON((-38.043086 -57.594903,-38.044894 -57.592371,-38.051501 -57.600288,-38.050842 -57.604194,-38.046821 -57.609537,-38.044387 -57.606704,-38.045401 -57.604601,-38.044928 -57.601576,-38.046652 -57.599173,-38.043086 -57.594903))"
143;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";30.411666666666665;12;0.8211;14.6145;0;2.01004;7.270779061004148;1;"POLYGON((-38.091189 -57.597628,-38.092607 -57.595139,-38.097403 -57.5881,-38.097876 -57.593164,-38.107264 -57.604837,-38.102672 -57.610846,-38.091189 -57.597628))"
144;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";24.226666666666667;31;0.8211;37.7542;1;2.01004;18.782845908257386;1;"POLYGON((-38.074164 -57.607155,-38.082069 -57.597628,-38.080988 -57.596083,-38.084569 -57.590761,-38.09612 -57.603893,-38.084636 -57.619772,-38.074164 -57.607155))"
145;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";32.71079999999999;26;0.8211;31.6648;2;2.01004;15.753354632507321;1;"POLYGON((-38.063488 -57.619514,-38.073623 -57.606382,-38.084298 -57.620029,-38.074637 -57.633333,-38.063488 -57.619514))"
146;2;Cordon7;"BUENOS AIRES";50;"General Pueyrredon";"GENERAL PUEYRREDON";33.52;11;0.8211;13.3967;2;2.01004;6.664880806252136;1;"POLYGON((-38.074776 -57.633237,-38.096323 -57.604237,-38.103955 -57.612906,-38.096458 -57.622261,-38.103415 -57.631702,-38.087811 -57.653246,-38.086393 -57.646637,-38.07508 -57.633483,-38.074776 -57.633237))"
147;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";44.57040791529242;5877;0.7084;8296.1604;4517;2.22734;3724.695416441611;0;"POLYGON((-34.936913 -57.933712,-34.92943 -57.924957,-34.935294 -57.917261,-34.943034 -57.925472,-34.936913 -57.933712))"
148;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";43.271315628192205;5082;0.7084;7173.9130;3682;2.22734;3220.8443264177804;0;"POLYGON((-34.929337 -57.924557,-34.922769 -57.917862,-34.928797 -57.909851,-34.935271 -57.91749,-34.929337 -57.924557))"
149;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";44.961640356897675;6101;0.7084;8612.3659;4968;2.22734;3866.661006586825;0;"POLYGON((-34.923496 -57.919936,-34.925372 -57.921524,-34.920879 -57.92799,-34.920597 -57.929821,-34.919659 -57.929592,-34.91559 -57.9353,-34.91309 -57.932568,-34.912693 -57.929749,-34.912775 -57.92696,-34.914028 -57.922039,-34.915531 -57.920437,-34.917326 -57.919178,-34.920986 -57.918963,-34.923496 -57.919936))"
150;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";46.358918801563036;4803;0.7084;6780.0678;4119;2.22734;3044.021113692194;0;"POLYGON((-34.932022 -57.92882,-34.9261 -57.936888,-34.920393 -57.93045,-34.921096 -57.92829,-34.92546 -57.921767,-34.932022 -57.92882))"
151;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";46.835547785547874;4951;0.7084;6988.9893;4153;2.22734;3137.8198071807956;0;"POLYGON((-34.921525 -57.943053,-34.914458 -57.936723,-34.919642 -57.929778,-34.926023 -57.937217,-34.921525 -57.943053))"
153;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";47.67145785474465;5839;0.7084;8242.5184;5070;2.22734;3700.6119681137534;0;"POLYGON((-34.925647 -57.946429,-34.921936 -57.942753,-34.931887 -57.929091,-34.936531 -57.93407,-34.933388 -57.938704,-34.93259 -57.937388,-34.925647 -57.946429))"
154;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";54.149855632894905;4122;0.7084;5818.7465;3578;2.22734;2612.420368652833;0;"POLYGON((-34.920937008824 -57.9529596534688,-34.919578 -57.954576,-34.9206327965985 -57.9558887826109,-34.920334 -57.956386,-34.916341 -57.961321,-34.910762 -57.954955,-34.916205 -57.948031,-34.920937008824 -57.9529596534688))"
155;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";51.9190831783151;3934;0.7084;5553.3597;3448;2.22734;2493.270676923838;0;"POLYGON((-34.927477571671 -57.9601129866556,-34.922023 -57.967601,-34.916721 -57.961421,-34.9206762554879 -57.9559235497224,-34.9212325292715 -57.9564537481725,-34.9225406418409 -57.9548283857108,-34.927477571671 -57.9601129866556))"
156;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";48.43415098420928;4895;0.7084;6909.9379;4016;2.22734;3102.328409644604;0;"POLYGON((-34.920329 -57.942696,-34.914903 -57.949648,-34.909279 -57.943447,-34.914199 -57.937059,-34.920329 -57.942696))"
158;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";52.18717555807794;5434;0.7084;7670.8075;4782;2.22734;3443.933110931624;0;"POLYGON((-34.906129 -57.975047,-34.900639 -57.969131,-34.905678 -57.962208,-34.911079 -57.968216,-34.906129 -57.975047))"
159;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";51.89387598597718;4724;0.7084;6668.5488;4155;2.22734;2993.9528921676756;0;"POLYGON((-34.916944 -57.974739,-34.911689 -57.981548,-34.906334 -57.975318,-34.91122 -57.968445,-34.916944 -57.974739))"
160;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";51.15565857076126;4401;0.7084;6212.5918;3699;2.22734;2789.2435813784195;0;"POLYGON((-34.905595 -57.961936,-34.900515 -57.968824,-34.89503 -57.96278,-34.899958 -57.956035,-34.905595 -57.961936))"
161;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";53.114839712918744;4269;0.7084;6026.2564;3882;2.22734;2705.585287185616;0;"POLYGON((-34.921918 -57.967701,-34.917085 -57.974854,-34.911501 -57.968216,-34.916569 -57.961578,-34.921918 -57.967701))"
162;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";51.6696727442731;4472;0.7084;6312.8176;3881;2.22734;2834.2416032545902;0;"POLYGON((-34.91624 -57.961636,-34.911226 -57.968073,-34.905871 -57.96195,-34.910751 -57.955227,-34.91624 -57.961636))"
163;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";48.80752922301153;4722;0.7084;6665.7256;3814;2.22734;2992.6853422560375;0;"POLYGON((-34.910422 -57.955341,-34.90566 -57.961779,-34.900187 -57.955978,-34.90512 -57.949219,-34.910422 -57.955341))"
165;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";48.57924150268336;2894;0.7084;4085.2626;2551;2.22734;1834.1447226785533;0;"POLYGON((-34.927348 -57.973566,-34.922422 -57.980375,-34.917449 -57.974939,-34.922187 -57.968073,-34.927348 -57.973566))"
166;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";50.08422929361316;4629;0.7084;6534.4438;4004;2.22734;2933.744271347359;0;"POLYGON((-34.9275992565612 -57.9600956030999,-34.922634 -57.954834,-34.92312 -57.95429,-34.922329 -57.953274,-34.9264519418824 -57.9477445867469,-34.932353659056 -57.9540374339246,-34.9275992565612 -57.9600956030999))"
167;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";51.25673485240819;4132;0.7084;5832.8628;3563;2.22734;2618.758118212819;0;"POLYGON((-34.923566 -57.944841,-34.9264345583266 -57.9477098196354,-34.9222972720606 -57.9532551739164,-34.9214889367187 -57.9524338009077,-34.921014 -57.952852,-34.916423 -57.94806,-34.920681 -57.941995,-34.923566 -57.944841))"
169;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";49.467707051585215;4355;0.7084;6147.6567;3706;2.22734;2760.089933401765;0;"POLYGON((-34.933681 -57.965612,-34.932461 -57.964067,-34.931289 -57.964354,-34.927676 -57.960234,-34.932368 -57.954111,-34.937668 -57.960119,-34.933681 -57.965612))"
170;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";50.457726864330716;3437;0.7084;4851.7787;3035;2.22734;2178.284523789298;0;"POLYGON((-34.937715 -57.959776,-34.932461 -57.953997,-34.937089 -57.947288,-34.94264 -57.953196,-34.937715 -57.959776))"
171;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";50.33675595238106;3098;0.7084;4373.2355;2746;2.22734;1963.4348137033464;0;"POLYGON((-34.942875 -57.953024,-34.937246 -57.947016,-34.942078 -57.940264,-34.947518 -57.946787,-34.942875 -57.953024))"
172;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";47.0578754693366;3269;0.7084;4614.6245;2885;2.22734;2071.810331180275;0;"POLYGON((-34.941843 -57.940321,-34.937481 -57.946215,-34.937105 -57.946043,-34.936871 -57.946386,-34.932649 -57.941751,-34.934244 -57.939806,-34.933728 -57.938833,-34.936636 -57.934198,-34.941843 -57.940321))"
173;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";43.15698207885302;1477;0.7084;2084.9802;1044;2.22734;936.0856100194592;0;"POLYGON((-34.911401 -57.981749,-34.906704 -57.988193,-34.901225 -57.982178,-34.906065 -57.975733,-34.911401 -57.981749))"
174;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";47.386581346423554;2915;0.7084;4114.9068;2487;2.22734;1847.4539967547933;0;"POLYGON((-34.90573 -57.975419,-34.901284 -57.981842,-34.898421 -57.978716,-34.895758 -57.975569,-34.900093 -57.96911,-34.90573 -57.975419))"
175;2;Cordon4;"BUENOS AIRES";63;"La Plata";"LA PLATA";49.458561804335005;3514;0.7084;4960.4743;3020;2.22734;2227.08519540173;0;"POLYGON((-34.947964 -57.94663,-34.953498 -57.95258,-34.948668 -57.960191,-34.942664 -57.953324,-34.947964 -57.94663))"
